po_number;line_item;material_id;supplier_id;plant;doc_type;is_intracompany_transfer;po_qty;po_uom;open_qty;received_qty_so_far;delivery_date;doc_date;created_on;created_by;company_code;purch_group;material_group
4500017469;30;9050068801;;7101;UB;true;57600;EA;57600;0;2026-06-05;2026-05-28;2026-05-28;PRANATP;1710;81;1001
4500017469;40;9050088704;;7101;UB;true;9768;EA;9768;0;2026-06-05;2026-05-28;2026-05-28;PRANATP;1710;81;1001
4500017472;10;6350062802;1012591;9999;NB;false;110000;EA;110000;0;2026-08-14;2026-05-28;2026-05-28;FITZSIC;1710;177;0001
4500017474;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-10;2026-05-28;2026-05-28;GHULEM;1710;188;1001
4500017476;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-11;2026-05-28;2026-05-28;GHULEM;1710;188;1001
4500017478;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-12;2026-05-28;2026-05-28;GHULEM;1710;188;1001
4500017479;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-12;2026-05-28;2026-05-28;GHULEM;1710;188;1001
4500017481;10;9050061603;1000776;1786;ZSC;false;8000;EA;8000;0;2026-10-26;2026-05-28;2026-05-28;CHENC;1780;198;4001
4500017481;20;9050061603;1000776;1787;ZSC;false;7000;EA;7000;0;2026-10-26;2026-05-28;2026-05-28;CHENC;1780;198;4001
4500017482;10;9050091702;1010525;1711;NB;false;3840;EA;3840;0;2026-10-09;2026-05-28;2026-05-28;CHENC;1710;198;4001
4500017482;20;9050091702;1010525;1712;NB;false;960;EA;960;0;2026-10-09;2026-05-28;2026-05-28;CHENC;1710;198;4001
4500017482;30;9050091702;1010525;7101;NB;false;160830;EA;160830;0;2026-10-09;2026-05-28;2026-05-28;CHENC;1710;198;4001
4500017483;10;9050096802;1000776;1711;NB;false;15000;EA;15000;0;2026-10-26;2026-05-28;2026-05-28;CHENC;1710;198;5001
4500017483;20;9050096802;1000776;1712;NB;false;2088;EA;2088;0;2026-10-26;2026-05-28;2026-05-28;CHENC;1710;198;5001
4500017483;30;9050096802;1000776;1714;NB;false;34912;EA;34912;0;2026-10-26;2026-05-28;2026-05-28;CHENC;1710;198;5001
4500017483;40;9050096802;1000776;7101;NB;false;98000;EA;98000;0;2026-10-26;2026-05-28;2026-05-28;CHENC;1710;198;5001
4500017484;10;9150239301;1003563;1722;ZSC;false;35040;EA;35040;0;2026-08-28;2026-05-28;2026-05-28;FITZSIC;1710;177;4004
4500017485;10;9200003702;1001040;1722;NB;false;18000;EA;18000;0;2026-09-21;2026-05-29;2026-05-29;GHULEM;1710;188;1005
4500017486;20;9150231601;1003563;1722;ZSC;false;42436;EA;42436;0;2026-08-28;2026-05-29;2026-05-29;CHENC;1710;198;4003
4500017487;20;9150234301;1003563;1722;ZSC;false;65000;EA;65000;0;2026-08-28;2026-05-29;2026-05-29;CHENC;1710;198;4003
4500017488;10;9050145801;1012913;1711;NB;false;10000;EA;10000;0;2026-07-13;2026-05-29;2026-05-29;FITZSIC;1710;177;3003
4500017492;10;9200001301;1000026;9999;NB;false;50000;EA;50000;0;2026-08-31;2026-05-29;2026-05-29;GHULEM;1710;188;1001
4500017493;10;9200001401;1000026;1714;NB;false;9000;EA;9000;0;2026-09-18;2026-05-29;2026-05-29;GHULEM;1710;188;1001
4500017494;10;9200001401;1000026;9999;NB;false;18000;EA;18000;0;2026-09-14;2026-05-29;2026-05-29;GHULEM;1710;188;1001
4500017495;10;9050073901;1002434;1787;NB;false;8333;EA;8333;0;2026-11-30;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017495;20;9050073901;1002434;7817;NB;false;8333;EA;8333;0;2026-11-30;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017495;30;9050073901;1002434;7818;NB;false;8334;EA;8334;0;2026-11-30;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017496;10;9050073902;1002434;1787;NB;false;8333;EA;8333;0;2026-11-30;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017496;20;9050073902;1002434;7817;NB;false;8333;EA;8333;0;2026-11-30;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017496;30;9050073902;1002434;7818;NB;false;8334;EA;8334;0;2026-11-30;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017497;10;9050073903;1002434;1787;NB;false;8333;EA;8333;0;2026-12-28;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017497;20;9050073903;1002434;7817;NB;false;8333;EA;8333;0;2026-12-28;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017497;30;9050073903;1002434;7818;NB;false;8334;EA;8334;0;2026-12-28;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017498;10;9050074025;1002434;1787;NB;false;8333;EA;8333;0;2026-12-28;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017498;20;9050074025;1002434;7817;NB;false;8333;EA;8333;0;2026-12-28;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017498;30;9050074025;1002434;7818;NB;false;8334;EA;8334;0;2026-12-28;2026-05-29;2026-05-29;FITZSIC;1780;177;4001
4500017499;20;9200005102;1005025;9999;NB;false;106000;G;106000;0;2026-08-03;2026-05-30;2026-05-30;FITZSIC;1710;177;4004
4500017499;30;9200005202;1005025;9999;NB;false;160000;G;160000;0;2026-08-03;2026-05-30;2026-05-30;FITZSIC;1710;177;4004
4500017499;40;9200005601;1005025;9999;NB;false;186000;G;186000;0;2026-08-03;2026-05-30;2026-05-30;FITZSIC;1710;177;4004
4500017499;50;9200005702;1005025;9999;NB;false;77000;G;77000;0;2026-08-03;2026-05-30;2026-05-30;FITZSIC;1710;177;4004
4500017499;60;9200005303;1005025;9999;NB;false;108000;G;108000;0;2026-08-03;2026-05-30;2026-05-30;FITZSIC;1710;177;4004
4500017503;10;6360045301;1010320;1786;NB;false;23400;EA;23400;0;2026-06-01;2026-06-01;2026-06-01;HUGHESJ;1780;187;0001
4500017504;10;1JL;1010320;1786;NB;false;9900;EA;9900;0;2026-06-01;2026-06-01;2026-06-01;HUGHESJ;1780;187;0001
4500017504;20;6360038901;1010320;1786;NB;false;10800;EA;10800;0;2026-06-01;2026-06-01;2026-06-01;HUGHESJ;1780;187;0001
4500017505;10;9050033201;1009089;7101;ZSC;false;26208;EA;26208;0;2026-09-21;2026-06-01;2026-06-01;GHULEM;1710;188;1002
4500017512;10;9050133601;1013876;1711;NB;false;3900;EA;3900;0;2026-08-20;2026-06-02;2026-06-02;WRENS;1710;71;5002
4500017513;10;9050133701;1013876;1711;NB;false;18700;EA;18700;0;2026-08-13;2026-06-02;2026-06-02;WRENS;1710;71;5002
4500017515;10;9050125401;1012389;7101;ZSC;false;18000;EA;18000;0;2026-06-12;2026-06-02;2026-06-02;PRANATP;1710;81;1001
4500017522;10;9050046902;1009066;7101;NB;false;200000;EA;200000;0;2026-10-19;2026-06-02;2026-06-02;ZOULM;1710;197;2002
4500017526;10;9050146001;1004863;7101;NB;false;73344;EA;73344;0;2026-11-02;2026-06-02;2026-06-02;FITZSIC;1710;177;6002
4500017527;10;MSPK2112;1002120;1114;NB;false;50000;EA;50000;0;2026-07-01;2026-06-03;2026-06-03;TAITB;1110;170;0001
4500017527;20;MSPK2111;1002120;1114;NB;false;10000;EA;10000;0;2026-07-01;2026-06-03;2026-06-03;TAITB;1110;170;0001
4500017531;10;9150230701;1003563;1722;ZSC;false;31680;EA;31680;0;2026-08-03;2026-06-03;2026-06-03;GHULEM;1710;188;1006
4500017532;10;9050088703;1003563;1722;ZSC;false;20160;EA;20160;0;2026-07-29;2026-06-03;2026-06-03;GHULEM;1710;188;1001
4500017533;10;6350068101;1009321;1786;NB;false;50100;EA;50100;0;2026-08-10;2026-06-03;2026-06-03;ZOULM;1780;197;0001
4500017534;10;6360043301;1000851;1711;NB;false;1000;EA;1000;0;2026-06-04;2026-06-03;2026-06-03;GHULEM;1710;188;0001
4500017538;10;9050132601;1000776;1711;NB;false;20268;EA;20268;0;2026-06-22;2026-06-04;2026-06-04;ZOULM;1710;197;4001
4500017539;10;9050099801;1012603;1711;ZSC;false;2880;EA;2880;0;2026-07-30;2026-06-04;2026-06-04;PRANATP;1710;81;1001
4500017540;10;9050099801;1012603;1712;ZSC;false;1440;EA;1440;0;2026-07-30;2026-06-04;2026-06-04;PRANATP;1710;81;1001
4500017541;10;9050099804;1012603;1714;ZSC;false;21600;EA;21600;0;2026-07-30;2026-06-04;2026-06-04;PRANATP;1710;81;1001
4500017542;10;9050144701;1012603;1714;ZSC;false;8640;EA;8640;0;2026-07-30;2026-06-04;2026-06-04;PRANATP;1710;81;1001
4500017543;10;9050144702;1012603;1714;ZSC;false;31680;EA;31680;0;2026-07-30;2026-06-04;2026-06-04;PRANATP;1710;81;1001
4500017544;10;9200002301;1012603;1722;ZSC;false;210600;EA;210600;0;2026-07-30;2026-06-04;2026-06-04;PRANATP;1710;81;1001
4500017545;10;9050056204;1009986;1786;NB;false;35000;EA;35000;0;2026-09-01;2026-06-05;2026-06-05;ZOULM;1780;197;6002
4500017545;20;9050056203;1009986;1786;NB;false;25000;EA;25000;0;2026-09-01;2026-06-05;2026-06-05;ZOULM;1780;197;6002
4500017545;30;9050056205;1009986;1786;NB;false;15000;EA;15000;0;2026-09-01;2026-06-05;2026-06-05;ZOULM;1780;197;6002
4500017545;40;9050056210;1009986;1786;NB;false;25000;EA;25000;0;2026-09-01;2026-06-05;2026-06-05;ZOULM;1780;197;6002
4500017545;50;9050109911;1009986;1786;NB;false;25000;EA;25000;0;2026-09-01;2026-06-05;2026-06-05;ZOULM;1780;197;6002
4500017546;10;9050107403;1002434;7101;NB;false;25000;EA;25000;0;2026-09-28;2026-06-05;2026-06-05;FITZSIC;1710;177;4001
4500017550;10;9050131023;1012509;7803;NB;false;24000;EA;24000;0;2026-07-10;2026-06-05;2026-06-05;TEST_PEOUM;1780;200;6002
4500017551;10;9050104601;1010516;1711;NB;false;26880;EA;26880;0;2026-06-12;2026-06-05;2026-06-05;TEST_PEOUM;1710;200;1003
4500017552;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-19;2026-06-05;2026-06-05;GHULEM;1710;188;1001
4500017553;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-19;2026-06-05;2026-06-05;GHULEM;1710;188;1001
4500017554;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-19;2026-06-05;2026-06-05;GHULEM;1710;188;1001
4500017555;10;9050058208;1010091;1787;NB;false;100000;EA;100000;0;2026-09-28;2026-06-05;2026-06-05;TEST_PEOUM;1780;200;6002
4500017555;20;9050058308;1010091;1787;NB;false;10000;EA;10000;0;2026-09-28;2026-06-05;2026-06-05;TEST_PEOUM;1780;200;6002
4500017555;30;9050066723;1010091;1787;NB;false;20000;EA;20000;0;2026-09-28;2026-06-05;2026-06-05;TEST_PEOUM;1780;200;6002
4500017556;10;9050058308;1010091;7803;NB;false;30000;EA;30000;0;2026-09-28;2026-06-05;2026-06-05;TEST_PEOUM;1780;200;6002
4500017557;10;6350002709;1011162;9997;NB;false;33120;EA;33120;0;2026-07-22;2026-06-06;2026-06-06;FITZSIC;1780;177;0001
4500017557;20;6350002299;1011162;9997;NB;false;99360;EA;99360;0;2026-07-22;2026-06-06;2026-06-06;FITZSIC;1780;177;0001
4500017557;30;6350002702;1011162;9997;NB;false;33120;EA;33120;0;2026-07-22;2026-06-06;2026-06-06;FITZSIC;1780;177;0001
4500017557;40;6350002705;1011162;9997;NB;false;33120;EA;33120;0;2026-07-22;2026-06-06;2026-06-06;FITZSIC;1780;177;0001
4500017559;10;9050136501;1013711;1711;NB;false;15000;EA;15000;0;2026-09-15;2026-06-08;2026-06-08;PRANATP;1710;81;7002
4500017561;10;6360045301;1010320;1786;NB;false;28800;EA;28800;0;2026-06-08;2026-06-08;2026-06-08;HUGHESJ;1780;187;0001
4500017563;10;9050046902;1009066;7101;NB;false;100000;EA;100000;0;2026-09-28;2026-06-08;2026-06-08;ZOULM;1710;197;2002
4500017563;20;9050046902;1009066;1711;NB;false;100000;EA;100000;0;2026-09-28;2026-06-08;2026-06-08;ZOULM;1710;197;2002
4500017565;20;6360040701;1010023;1714;NB;false;88000;EA;88000;0;2026-07-13;2026-06-08;2026-06-08;GHULEM;1710;188;0001
4500017567;10;9050101002;1000776;1714;NB;false;20000;EA;20000;0;2026-11-02;2026-06-08;2026-06-08;CHENC;1710;198;5001
4500017567;20;9050101002;1000776;7101;NB;false;30000;EA;30000;0;2026-11-02;2026-06-08;2026-06-08;CHENC;1710;198;5001
4500017568;10;6360056801;1004968;1114;NB;false;100000;EA;100000;0;2026-09-01;2026-06-09;2026-06-09;TAITB;1110;170;0001
4500017569;10;9050089602;;1711;UB;true;660;EA;660;0;2026-06-15;2026-06-09;2026-06-09;FITZSIC;1710;177;3001
4500017570;10;9050038401;;1711;UB;true;2400;EA;2400;0;2026-06-15;2026-06-09;2026-06-09;FITZSIC;1710;177;1001
4500017570;20;9050099801;;1711;UB;true;5760;EA;5760;0;2026-06-15;2026-06-09;2026-06-09;FITZSIC;1710;177;1001
4500017572;10;9200001301;1000026;1714;NB;false;50000;EA;50000;0;2026-08-17;2026-06-09;2026-06-09;GHULEM;1710;188;1001
4500017573;10;9050146601;1014296;1711;NB;false;10000;EA;10000;0;2026-10-21;2026-06-09;2026-06-09;WRENS;1710;71;3003
4500017574;10;9050013404;1003988;1722;ZSC;false;252000;EA;252000;0;2026-08-30;2026-06-09;2026-06-09;PRANATP;1710;81;1001
4500017577;10;9050092202;;1734;UB;true;16800;EA;16800;0;2026-06-22;2026-06-09;2026-06-09;CHENC;1710;198;4001
4500017581;10;9050092202;;1734;UB;true;16800;EA;16800;0;2026-06-22;2026-06-09;2026-06-09;CHENC;1710;198;4001
4500017583;30;9050092502;;1712;UB;true;2640;EA;2640;0;2026-06-22;2026-06-09;2026-06-09;PRANATP;1710;81;3001
4500017583;90;9050074101;;1712;UB;true;4212;EA;4212;0;2026-06-22;2026-06-09;2026-06-09;PRANATP;1710;81;2002
4500017583;110;9050099804;;1712;UB;true;2880;EA;2880;0;2026-06-22;2026-06-09;2026-06-09;PRANATP;1710;81;1001
4500017584;10;6350066301;1003563;7101;NB;false;394800;EA;394800;0;2026-07-30;2026-06-09;2026-06-09;PRANATP;1710;81;0001
4500017585;10;9200001401;;1711;UB;true;5400;EA;5400;0;2026-06-15;2026-06-09;2026-06-09;GHULEM;1710;188;1001
4500017586;10;6350066901;1002282;7101;NB;false;64896;EA;64896;0;2026-07-30;2026-06-09;2026-06-09;PRANATP;1710;81;0001
4500017587;10;6350067001;1002282;7101;NB;false;10816;EA;10816;0;2026-07-30;2026-06-09;2026-06-09;PRANATP;1710;81;0001
4500017588;20;9050068002;;7101;UB;true;10368;EA;10368;0;2026-06-15;2026-06-09;2026-06-09;PRANATP;1710;81;1001
4500017588;30;9050099304;;7101;UB;true;6480;EA;6480;0;2026-06-15;2026-06-09;2026-06-09;PRANATP;1710;81;1001
4500017588;40;9050089901;;7101;UB;true;24228;EA;24228;0;2026-06-15;2026-06-09;2026-06-09;PRANATP;1710;81;1001
4500017589;10;9050054201;1000776;7803;ZSC;false;50000;EA;50000;0;2026-11-02;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017590;10;9050054202;1000776;7803;ZSC;false;50000;EA;50000;0;2026-11-02;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017591;10;9050054203;1000776;7803;ZSC;false;40000;EA;40000;0;2026-11-02;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017593;10;9050061501;1000776;1786;ZSC;false;20000;EA;20000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017593;20;9050061501;1000776;1787;ZSC;false;60000;EA;60000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017594;10;9050061704;1000776;1786;ZSC;false;26000;EA;26000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017594;20;9050061704;1000776;1787;ZSC;false;32000;EA;32000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017594;30;9050061704;1000776;7803;ZSC;false;2000;EA;2000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017595;10;9050061603;1000776;1786;ZSC;false;30000;EA;30000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017595;20;9050061603;1000776;1787;ZSC;false;40000;EA;40000;0;2026-10-15;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017596;10;9050062405;1000776;1786;ZSC;false;15000;EA;15000;0;2026-10-26;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017596;20;9050062405;1000776;1787;ZSC;false;20000;EA;20000;0;2026-10-26;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017597;10;9050054102;1000776;1786;ZSC;false;18000;EA;18000;0;2026-10-26;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017597;20;9050054102;1000776;1787;ZSC;false;32000;EA;32000;0;2026-10-26;2026-06-09;2026-06-09;CHENC;1780;198;4001
4500017598;10;6360057001;1003563;1711;NB;false;50000;EA;50000;0;2026-08-10;2026-06-09;2026-06-10;ZOULM;1710;197;0001
4500017598;20;6360057001;1003563;1714;NB;false;50000;EA;50000;0;2026-08-10;2026-06-09;2026-06-10;ZOULM;1710;197;0001
4500017599;10;9050135826;1004863;7803;NB;false;56448;EA;56448;0;2026-11-02;2026-06-09;2026-06-10;FITZSIC;1780;177;6001
4500017602;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-24;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017603;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-24;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017604;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-25;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017605;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-25;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017606;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-26;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017607;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-26;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017608;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-30;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017609;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-06-30;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017610;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-07-01;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017611;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-07-01;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017612;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-07-02;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017613;10;9050110801;1012389;7101;ZSC;false;5040;EA;5040;0;2026-07-02;2026-06-10;2026-06-10;GHULEM;1710;188;1001
4500017614;10;6350067301;1002282;7101;NB;false;45000;EA;45000;0;2026-08-10;2026-06-10;2026-06-10;GHULEM;1710;188;0001
4500017614;20;6350067401;1002282;7101;NB;false;7500;EA;7500;0;2026-08-10;2026-06-10;2026-06-10;GHULEM;1710;188;0001
4500017615;10;6350034501;1000019;9997;NB;false;50000;EA;50000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;20;6350034602;1000019;9997;NB;false;50000;EA;50000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;30;6350034703;1000019;9997;NB;false;40000;EA;40000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;40;6350005801;1000019;9997;NB;false;80000;EA;80000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;50;6350014304;1000019;9997;NB;false;60000;EA;60000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;60;6350014203;1000019;9997;NB;false;70000;EA;70000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;70;6350014405;1000019;9997;NB;false;35000;EA;35000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017615;80;6350014102;1000019;9997;NB;false;50000;EA;50000;0;2026-08-31;2026-06-10;2026-06-10;CHENC;1780;198;0001
4500017617;10;6120007201;1002153;1711;NB;false;100000;EA;100000;0;2026-07-06;2026-06-11;2026-06-11;GHULEM;1710;188;0001
4500017617;20;6120007101;1002153;1711;NB;false;66000;EA;66000;0;2026-07-06;2026-06-11;2026-06-11;GHULEM;1710;188;0001
4500017618;10;9050131301;;7803;UB;true;4440;EA;4440;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017618;20;9050131402;;7803;UB;true;3264;EA;3264;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017618;30;9050059303;;7803;UB;true;7008;EA;7008;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017619;10;9050131402;;7803;UB;true;5616;EA;5616;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017619;20;9050124104;;7803;UB;true;6660;EA;6660;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017619;30;9050124508;;7803;UB;true;4440;EA;4440;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017619;40;9050084923;;7803;UB;true;15552;EA;15552;0;2026-06-11;2026-06-11;2026-06-11;HUGHESJ;1780;182;6002
4500017621;10;6120007201;1000851;1711;NB;false;15000;EA;15000;0;2026-06-12;2026-06-11;2026-06-11;GHULEM;1710;188;0001
4500017621;20;MSPK0111;1000851;1711;NB;false;9000;EA;9000;0;2026-06-12;2026-06-11;2026-06-11;GHULEM;1710;188;0001
4500017622;10;9200003802;;1734;UB;true;2000;EA;2000;0;2026-06-15;2026-06-11;2026-06-11;GHULEM;1710;188;1001
4500017623;10;6360027101;1010023;1714;NB;false;100000;EA;100000;0;2026-07-03;2026-06-11;2026-06-11;GHULEM;1710;188;0001
4500017624;10;9050056001;1009986;7803;ZSC;false;25000;EA;25000;0;2026-07-15;2026-06-11;2026-06-11;ZOULM;1780;197;6002
4500017626;10;9050143431;1002434;7804;ZSC;false;11340;EA;11340;0;2026-07-06;2026-06-12;2026-06-12;FITZSIC;1780;177;6002
4500017626;20;9050143431;1002434;7803;ZSC;false;28660;EA;28660;0;2026-07-06;2026-06-12;2026-06-12;FITZSIC;1780;177;6002
4500017627;10;9050149001;1003563;1722;ZSC;false;10080;EA;10080;0;2026-06-19;2026-06-12;2026-06-12;PRANATP;1710;81;1001
4500017628;10;6350076801;1000017;1711;NB;false;100000;EA;100000;0;2026-08-07;2026-06-12;2026-06-12;WRENS;1710;71;0001
4500017629;10;9050149501;1012634;1722;NB;false;375000;EA;375000;0;2026-08-26;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017630;10;6360045301;1010320;1786;NB;false;21600;EA;21600;0;2026-06-12;2026-06-12;2026-06-12;HUGHESJ;1780;187;0001
4500017630;20;6360037601;1010320;1786;NB;false;3750;EA;3750;0;2026-06-12;2026-06-12;2026-06-12;HUGHESJ;1780;187;0001
4500017630;30;31172P;1010320;1786;NB;false;1200;EA;1200;0;2026-06-12;2026-06-12;2026-06-12;HUGHESJ;1780;187;0001
4500017641;10;9050097302;1004803;1711;NB;false;25000;EA;25000;0;2026-11-09;2026-06-12;2026-06-12;ZOULM;1710;197;5002
4500017642;10;9050137601;1000937;1711;ZSC;false;4000;EA;4000;0;2026-09-14;2026-06-12;2026-06-12;CHENC;1710;198;5002
4500017642;20;9050137601;1000937;1712;ZSC;false;1000;EA;1000;0;2026-09-14;2026-06-12;2026-06-12;CHENC;1710;198;5002
4500017642;30;9050137601;1000937;1714;ZSC;false;10000;EA;10000;0;2026-09-14;2026-06-12;2026-06-12;CHENC;1710;198;5002
4500017642;40;9050137601;1000937;7101;ZSC;false;39000;EA;39000;0;2026-09-14;2026-06-12;2026-06-12;CHENC;1710;198;5002
4500017643;10;9050092002;1010525;1711;NB;false;2880;EA;2880;0;2026-11-05;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017643;20;9050092002;1010525;1712;NB;false;960;EA;960;0;2026-11-05;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017643;30;9050092002;1010525;1714;NB;false;27366;EA;27366;0;2026-11-05;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017643;40;9050092002;1010525;7101;NB;false;1920;EA;1920;0;2026-11-05;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017644;10;9050091802;1010525;1711;NB;false;960;EA;960;0;2026-11-27;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017644;20;9050091802;1010525;1712;NB;false;960;EA;960;0;2026-11-27;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017644;30;9050091802;1010525;1714;NB;false;24240;EA;24240;0;2026-11-27;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017644;40;9050091802;1010525;7101;NB;false;6996;EA;6996;0;2026-11-27;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017645;10;9050091602;1010525;1711;NB;false;2880;EA;2880;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017645;20;9050091602;1010525;1712;NB;false;960;EA;960;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017645;30;9050091602;1010525;1714;NB;false;45000;EA;45000;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017645;40;9050091602;1010525;7101;NB;false;83664;EA;83664;0;2026-10-26;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017646;10;9050124901;1010525;1711;NB;false;3840;EA;3840;0;2026-11-16;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017646;20;9050124901;1010525;1712;NB;false;960;EA;960;0;2026-11-16;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017646;30;9050124901;1010525;1714;NB;false;8640;EA;8640;0;2026-11-16;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017646;40;9050124901;1010525;7101;NB;false;19686;EA;19686;0;2026-11-16;2026-06-12;2026-06-12;CHENC;1710;198;4001
4500017647;10;9050054202;1000776;7803;ZSC;false;25000;EA;25000;0;2026-12-14;2026-06-12;2026-06-12;CHENC;1780;198;4001
4500017648;10;9050054203;1000776;7803;ZSC;false;25000;EA;25000;0;2026-12-14;2026-06-12;2026-06-12;CHENC;1780;198;4001
4500017649;10;6350034703;1000019;9997;NB;false;25000;EA;25000;0;2026-11-12;2026-06-12;2026-06-12;CHENC;1780;198;0001
4500017649;20;6350034602;1000019;9997;NB;false;25000;EA;25000;0;2026-11-12;2026-06-12;2026-06-12;CHENC;1780;198;0001
4500017650;10;9050137401;1000776;1711;NB;false;2000;EA;2000;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017650;20;9050137401;1000776;1712;NB;false;2000;EA;2000;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;1003
4500017650;30;9050137401;1000776;1714;NB;false;48000;EA;48000;0;2026-11-09;2026-06-12;2026-06-12;CHENC;1710;198;1003
